targeted_fraction,qini,random_baseline,model
0.03214830458758653,7.327868852459016,10.48376427865461,s_learner
0.03226563416637334,7.172131147540984,10.522026192080356,s_learner
0.032382963745160157,7.365853658536587,10.560288105506105,s_learner
0.032500293323946966,7.211382113821138,10.59855001893185,s_learner
0.03261762290273378,7.056910569105689,10.636811932357599,s_learner
0.03273495248152059,6.902439024390244,10.675073845783345,s_learner
0.0328522820603074,7.096774193548388,10.71333575920909,s_learner
0.03296961163909422,6.039999999999999,10.751597672634839,s_learner
0.03308694121788103,5.879999999999999,10.789859586060585,s_learner
0.03320427079666784,6.079365079365079,10.82812149948633,s_learner
0.03332160037545465,6.275590551181104,10.866383412912079,s_learner
0.03343892995424146,6.46875,10.904645326337825,s_learner
0.03355625953302828,7.3125,10.942907239763572,s_learner
0.03367358911181509,7.503875968992247,10.981169153189319,s_learner
0.0337909186906019,7.692307692307693,11.019431066615065,s_learner
0.033908248269388715,7.5384615384615365,11.057692980040812,s_learner
0.034025577848175524,7.725190839694658,11.095954893466558,s_learner
0.03414290742696234,7.9090909090909065,11.134216806892306,s_learner
0.03426023700574915,7.757575757575758,11.172478720318052,s_learner
0.03437756658453596,6.7368421052631575,11.210740633743798,s_learner
0.034494896163322776,6.92537313432836,11.249002547169546,s_learner
0.034612225742109586,7.768656716417908,11.287264460595292,s_learner
0.034729555320896395,7.611940298507463,11.325526374021038,s_learner
0.03484688489968321,7.455223880597014,11.363788287446786,s_learner
0.03496421447847002,7.644444444444442,11.402050200872532,s_learner
0.03508154405725684,7.8308823529411775,11.44031211429828,s_learner
0.03519887363604365,8.676470588235297,11.478574027724026,s_learner
0.035316203214830456,8.522058823529413,11.516835941149772,s_learner
0.03543353279361727,8.708029197080293,11.55509785457552,s_learner
0.03555086237240408,9.554744525547445,11.593359768001266,s_learner
0.03566819195119089,10.4014598540146,11.631621681427012,s_learner
0.03578552152997771,10.248175182481752,11.66988359485276,s_learner
0.03590285110876452,10.434782608695649,11.708145508278506,s_learner
0.036020180687551334,10.618705035971221,11.746407421704253,s_learner
0.036137510266338144,10.8,11.78466933513,s_learner
0.03625483984512495,10.97872340425532,11.822931248555745,s_learner
0.03637216942391177,9.971830985915492,11.861193161981493,s_learner
0.03648949900269858,10.816901408450704,11.89945507540724,s_learner
0.036606828581485396,11.0,11.937716988832987,s_learner
0.036724158160272205,11.180555555555554,11.975978902258733,s_learner
0.036841487739059015,11.358620689655169,12.014240815684479,s_learner
0.03695881731784583,11.534246575342465,12.052502729110227,s_learner
0.03707614689663264,12.383561643835616,12.090764642535973,s_learner
0.03719347647541945,12.557823129251702,12.129026555961719,s_learner
0.037310806054206266,12.408163265306122,12.167288469387469,s_learner
0.037428135632993076,12.58108108108108,12.205550382813213,s_learner
0.03754546521177989,11.604026845637584,12.243812296238962,s_learner
0.0376627947905667,11.780000000000001,12.282074209664708,s_learner
0.03778012436935351,12.626666666666665,12.320336123090453,s_learner
0.03789745394814033,12.801324503311257,12.358598036516202,s_learner
0.03801478352692714,12.649006622516556,12.396859949941948,s_learner
0.038132113105713954,12.822368421052634,12.435121863367696,s_learner
0.03824944268450076,12.671052631578949,12.473383776793442,s_learner
0.03836677226328757,12.843137254901961,12.511645690219188,s_learner
0.03848410184207439,12.692810457516341,12.549907603644936,s_learner
0.0386014314208612,13.54248366013072,12.588169517070682,s_learner
0.03871876099964801,13.714285714285715,12.626431430496428,s_learner
0.038836090578434825,14.564935064935064,12.664693343922176,s_learner
0.038953420157221634,14.735483870967744,12.702955257347922,s_learner
0.03907074973600845,14.903846153846153,12.74121717077367,s_learner
0.03918807931479526,13.94267515923567,12.779479084199416,s_learner
